Aktual,Prediksi
22.0,23.828001587301582
24.0,22.396530952380957
27.0,23.25990721500721
25.0,24.915543650793648
22.0,28.91770079365079
25.0,26.085576984126984
23.0,23.79536310473154
22.0,24.673250793650805
26.0,22.874359930128357
25.0,23.222319913419927
26.0,24.643491269841263
23.0,24.95926746031747
25.0,25.039078571428576
28.0,24.32150476190475
26.0,25.006208730158725
26.0,26.991580158730166
30.0,26.12172857142857
23.0,26.79919761904763
20.0,30.412668253968256
23.0,24.63263095238095
27.0,22.391921645021647
22.0,23.11104999999999
24.0,26.465441269841264
24.0,23.086316666666672
29.0,24.548602380952367
26.0,22.875427594627602
26.0,27.458642063492064
27.0,25.36168571428572
26.0,27.341357142857138
24.0,27.540261904761916
25.0,26.310523809523815
21.0,26.17248571428572
23.0,26.70225079365078
23.0,23.63285000000001
23.0,23.906547835497822
24.0,24.03244466089466
22.0,23.73228604845447
23.0,23.801547619047604
22.0,23.573511327561338
23.0,23.800074025974027
23.0,24.172609740259745
30.0,24.563852597402587
27.0,24.59868733488733
28.0,29.023826190476182
26.0,28.035721428571414
25.0,27.71062301587303
26.0,25.173445238095244
25.5,25.794233333333324
25.0,25.394790476190472
25.0,27.00725
26.0,26.702136507936512
28.0,26.70020555555554
29.0,26.801738888888888
29.0,27.214958730158738
29.0,28.532356349206346
29.0,28.729903174603177
29.0,28.85645732323232
31.0,28.657150180375186
24.0,29.152891070644337
25.0,29.501305498594963
25.0,27.90809285714288
25.0,26.79282857142856
29.0,26.9755007936508
31.0,27.917699206349237
28.0,29.69962619047621
24.0,29.776571804511303
24.0,27.42347142857143
28.0,27.37041666666667
29.0,25.36188015873015
24.0,28.14155079365079
28.0,29.797777777777807
25.0,27.416792857142863
23.0,28.703117460317454
24.0,26.27059841269841
26.0,24.706404761904768
25.0,24.728838095238103
26.0,25.421492063492053
27.0,27.285181746031757
30.0,27.70825476190476
31.0,28.40179999999999
24.0,30.151187301587292
32.0,30.295127360066843
25.0,28.15177380952383
30.0,28.961623809523797
29.0,27.737284126984136
27.0,29.405301226551213
25.0,29.53421233211234
23.0,29.018675396825408
25.0,27.277983333333317
25.0,24.387149999999995
24.0,25.390455555555555
26.0,26.187788888888893
25.0,26.608994444444445
30.0,25.529984126984125
31.0,28.52074126984129
32.0,29.537581746031762
30.0,28.99480606909432
28.0,29.772576190476205
27.0,29.553335470085475
24.0,28.84912777777778
27.0,28.257196825396836
25.0,26.57326984126986
26.0,28.179915873015883
25.0,26.87863095238095
25.0,27.429275396825396
25.0,26.64699761904761
30.0,26.835245238095247
26.0,26.518588095238094
27.0,29.7879257936508
27.0,28.57371349206351
27.0,28.965582539682543
32.0,28.94432619047619
31.0,28.96713253968256
35.0,30.56149126984126
28.0,31.408982245532243
26.0,33.181721428571436
28.0,30.27245815295814
32.0,28.14854682539681
28.0,28.55963492063493
27.0,30.67746746031745
31.0,30.24855562770564
29.0,30.530228571428573
25.0,29.134381962481967
26.0,29.281724603174613
34.0,29.686369047619053
29.0,28.49967142857142
30.0,31.793940293040297
28.0,30.231140548340544
27.0,31.484782498274672
34.0,29.411997619047625
31.0,28.0531896825397
29.0,31.29828622782446
28.0,31.639095238095226
28.0,31.55196659512902
27.0,30.085192828282832
31.0,29.09582211981568
30.0,28.655560215053764
32.0,30.737895238095252
29.0,30.74561156669417
28.0,31.343610042625738
27.0,29.97730021500239
26.0,29.561135990338165
31.0,29.264922913466496
28.0,28.394119047619036
30.0,30.13996630591632
25.0,29.62462640692641
25.0,30.254288888888905
26.0,28.571989682539677
26.0,29.024299999999993
26.0,27.2217126984127
28.0,27.82502936507936
30.0,28.553738095238085
30.0,29.22047777777777
28.0,29.617508946608954
26.0,29.961510317460313
28.0,29.415939682539697
27.0,28.032627777777773
28.0,28.655549206349207
25.0,28.74550793650794
25.0,29.159252380952367
27.0,27.97451825396824
27.0,27.274304761904755
27.0,28.0490634920635
27.0,28.219808730158743
27.0,27.847717460317476
28.0,28.685487301587308
26.0,28.894161904761912
27.0,28.907871428571426
29.0,28.58169126984128
28.0,28.819924603174613
29.0,29.781869047619047
26.0,28.293484126984122
27.0,29.153903968253967
29.0,27.60720952380951
28.0,28.581226984127007
35.0,29.472715079365077
28.0,28.957437950937962
26.0,31.91520238095238
27.0,30.867316089466115
28.0,28.268584920634915
31.0,28.349001587301597
37.0,28.081534920634926
33.0,29.521200216450225
31.0,34.259680952380954
