Aktual,Prediksi
23.0,21.80676190476191
18.0,22.361214285714286
21.0,22.835444444444448
20.0,17.998142857142856
22.0,18.466392857142857
16.0,19.873583333333325
17.0,21.200595238095243
23.0,18.36559523809524
16.0,17.719789682539684
23.0,18.143428571428572
23.0,17.924619047619046
19.0,18.83676984126984
17.0,19.08463095238095
21.0,20.27597619047619
20.0,18.160309523809527
20.0,19.32565476190476
21.0,20.84224603174603
21.0,20.341511904761905
20.0,21.115892857142864
22.0,21.2819880952381
18.0,20.693595238095234
26.0,20.174857142857146
22.0,18.722964285714287
26.0,18.618357142857143
17.0,21.969662698412694
18.0,23.52764682539683
21.0,18.238214285714285
25.0,18.069690476190484
24.0,19.591464285714288
18.0,19.112226190476182
28.0,23.289190476190473
31.0,20.067880952380957
18.0,17.657059523809515
21.0,21.367738095238096
24.0,20.59117063492063
20.0,18.565166666666673
27.0,19.883833333333328
20.0,20.234797619047626
27.0,24.256178571428563
21.0,21.453769841269846
19.0,22.668353174603173
23.0,22.45813888888889
23.0,22.095690476190466
20.0,20.292761904761907
25.0,20.842674603174597
29.0,22.013500000000004
19.0,24.015031746031738
23.0,22.095238095238095
22.0,20.888065476190462
21.0,21.110404761904764
22.0,20.873154761904754
21.0,21.549178571428573
29.0,21.542452380952387
18.0,22.233488095238094
24.0,22.441662698412692
30.0,18.269634920634925
22.0,19.013511904761902
21.0,24.12188888888889
19.0,22.48204365079365
33.0,24.5540119047619
29.0,21.58475
24.0,21.710083333333326
20.0,23.13129761904762
24.0,24.15533333333333
22.0,21.97295238095238
22.0,22.801246031746032
18.0,20.747976190476194
27.0,23.426666666666662
22.0,19.62249206349206
29.0,18.960285714285714
25.0,21.57532142857142
22.0,24.658309523809525
24.0,23.76185714285714
25.0,23.37928571428572
20.0,21.883067460317452
20.0,23.952067460317462
19.0,22.488845238095237
18.0,21.601357142857147
18.0,21.059446428571427
18.0,19.823579365079368
19.0,18.945123015873016
19.0,17.64834085213033
20.0,18.40593650793651
19.0,20.296154761904766
20.0,17.84391666666667
20.0,21.041261904761903
21.0,22.390964285714286
22.0,21.790476190476188
20.0,22.58870238095238
21.0,20.36439285714286
21.0,22.501369047619047
26.0,21.698999999999998
19.0,21.709357142857147
19.0,22.152404761904762
20.0,19.843402882205513
24.0,19.17855952380952
20.0,18.60498809523809
18.0,19.172238095238093
17.0,21.332571428571438
18.0,19.175623015873022
23.0,20.246670274170274
22.0,19.25252741702742
21.0,19.820607142857142
22.0,20.390438596491226
22.0,22.06322619047619
21.0,20.627809523809525
19.0,21.643857142857147
22.0,21.062749999999998
21.0,19.969607142857143
18.0,18.976261904761905
17.0,21.224547619047616
19.0,17.944000000000003
18.0,16.907110750360754
21.0,17.39513852813853
22.0,19.017523809523812
20.0,19.905345238095233
20.0,19.870126984126994
23.0,21.497857142857143
18.0,21.6395
20.0,20.73459523809524
17.0,18.831357142857144
20.0,19.48954761904762
18.0,19.25097619047619
18.0,19.194257575757568
20.0,18.484833333333334
17.0,16.777329004329005
18.0,18.3510551948052
17.0,17.699900793650798
24.0,18.42410894660895
19.0,19.35577344877345
20.0,18.98796428571428
21.0,20.46622222222222
19.0,19.34567857142857
20.0,20.186535714285714
20.0,20.29007142857143
19.0,19.54
18.0,19.823081453634085
19.0,20.290559523809517
20.0,17.999769423558902
19.0,17.60297186147186
20.0,18.550619047619048
19.0,20.064142857142855
21.0,19.54271428571428
28.0,21.078769841269843
26.0,19.213654761904767
23.0,20.376476190476193
22.0,21.995746031746034
22.0,24.059976190476185
20.0,21.223666666666666
22.0,22.261130952380952
20.0,21.07060714285714
22.0,20.1552619047619
22.0,21.19141666666668
21.0,20.505845238095244
21.0,20.376238095238094
27.0,20.584904761904767
21.0,20.875940476190475
20.0,21.227595238095248
20.0,20.564392857142856
23.0,24.16597619047619
20.0,20.163083333333333
21.0,20.681059523809527
22.0,21.929962406015036
19.0,21.994369047619053
22.0,21.34171428571429
20.0,19.498638888888888
19.0,19.662976190476186
21.0,20.198380952380955
18.0,20.041091269841264
19.0,19.566142857142857
21.0,20.715204365079373
19.0,18.74089646464646
17.0,18.288880952380957
20.0,20.431650793650796
21.0,19.68505555555556
17.0,18.109880952380955
18.0,20.015769841269847
19.0,19.95893650793651
20.0,18.660742063492066
20.0,19.018630952380946
22.0,19.185309523809526
22.0,19.36061904761905
26.0,20.711557644110275
24.0,21.678285714285717
21.0,22.590892857142858
22.0,22.600321428571434
23.0,22.146710317460325
22.0,21.01582142857143
21.0,20.886357142857147
23.0,20.969821428571432
25.0,20.270129072681705
24.0,22.20370238095238
32.0,22.375833333333336
24.0,24.157797619047624
21.0,25.35499999999999
19.0,23.225761904761903
33.0,21.706619047619043
17.0,20.658547619047614
21.0,20.773702380952383
22.0,18.410523809523806
20.0,20.249142857142857
17.0,19.919626984126985
18.0,20.40310714285715
16.0,18.389880952380953
19.0,19.730761904761902
20.0,18.54376984126984
19.0,18.52916666666667
18.0,17.16017857142857
17.0,19.53737698412698
15.0,17.58344047619048
15.0,16.65001984126984
15.0,20.520261904761906
14.0,20.794369047619053
15.0,19.854952380952383
15.0,16.449591269841267
16.0,19.63471428571428
41.0,19.424083333333332
24.0,16.210857142857144
19.0,16.14063780663781
21.0,24.220230158730157
15.0,19.10689285714285
15.0,17.585717171717175
15.0,15.014487677527153
15.0,19.310880952380955
16.0,19.19640476190476
16.0,17.68054761904762
16.0,19.376250000000002
15.0,19.237845238095243
4.0,17.018865079365085
7.0,15.745317460317462
6.0,9.676670634920637
7.0,10.316023809523813
8.0,11.116571428571431
11.0,9.767999999999999
7.0,10.40638095238095
10.0,10.516226190476196
9.0,9.583376984126986
6.0,10.476238095238095
8.0,11.321571428571424
5.0,11.039595238095242
3.0,11.319821428571432
6.0,11.694821428571432
4.0,13.558333333333332
8.0,12.619440476190478
4.0,13.424880952380947
4.0,10.448801587301586
8.0,13.082107142857136
4.0,8.754533730158732
4.0,7.7013849206349185
6.0,11.942690476190478
13.0,7.054255952380949
6.0,9.371201719576721
5.0,14.70911904761904
5.0,6.6561249999999985
5.0,10.020666666666664
6.0,7.0555476190476165
5.0,6.183321428571427
4.0,11.69477976190476
3.0,11.199291005291004
3.0,11.227898809523808
3.0,10.476803571428572
12.0,9.538678571428571
10.0,9.082952380952383
7.0,12.927946428571426
13.0,9.996779761904763
10.0,9.009908730158731
8.0,17.137857142857136
3.0,8.888589285714286
3.0,9.166785714285714
6.0,15.167511904761904
4.0,13.593583333333333
7.0,9.99144047619048
5.0,13.297821428571426
5.0,11.390083333333335
5.0,12.813714285714289
10.0,6.901428571428571
5.0,7.037499999999999
6.0,9.916011904761906
7.0,6.74424603174603
7.0,9.57248412698413
6.0,7.721499999999997
7.0,7.301263888888888
7.0,8.45094444444444
9.0,11.118738095238095
10.0,6.843500000000001
5.0,10.702442460317458
4.0,9.9477808499744
7.0,9.657151881720429
11.0,10.841666666666665
15.0,9.799160714285712
18.0,10.884614243943192
8.0,13.718761904761907
7.5,14.67754761904762
7.0,9.106815476190475
13.0,7.701277777777778
11.0,9.717333333333332
13.0,12.305189393939395
10.0,12.144309523809522
21.0,12.351023809523811
9.0,11.446826304519853
9.0,12.294547619047623
11.0,12.210184523809518
7.0,11.322436507936505
6.0,12.31459126984127
10.0,10.64879365079365
11.0,9.722039682539682
2.0,8.424761243386243
4.0,10.601301587301588
12.0,12.559496031746033
15.0,14.146434523809523
19.0,11.64359060846561
3.0,13.297682539682539
4.0,13.278818376068372
4.0,13.33310119047619
2.0,7.6874940476190465
4.0,7.2755535714285715
8.0,15.190880952380953
4.0,12.175547619047622
6.0,8.919797619047621
5.0,7.225416666666669
6.0,7.5398154761904745
8.0,9.035946428571428
12.0,7.4816666666666665
7.0,9.688375
7.0,13.259051587301583
10.0,10.43244841269841
12.0,12.863071428571429
7.0,9.630218253968254
3.0,12.862119047619052
5.0,10.723968253968255
3.0,15.664190476190479
5.0,10.860648809523811
6.0,15.47716071428571
9.0,11.58067261904762
8.0,8.643376984126988
12.0,10.60223809523809
20.0,7.184011904761905
13.0,11.592849206349207
13.0,18.024888888888892
8.0,12.857952380952378
17.0,14.074428571428571
15.0,11.827182539682543
19.0,11.552142857142858
13.0,15.097023809523812
5.0,18.26930555555556
8.0,15.540458333333328
15.0,11.624333333333334
11.0,11.705345238095237
10.0,11.42053571428571
11.0,11.520595238095236
6.0,11.765158730158735
6.0,13.324948412698411
9.0,9.384916666666664
12.0,11.439595238095237
3.0,10.214396825396824
9.0,12.134353174603175
11.0,13.890964285714288
12.0,11.833488095238097
9.0,12.021220238095236
9.0,12.860095238095239
8.0,11.845828469022015
9.0,11.61434126984127
9.0,8.275686507936507
11.0,11.857890518084066
14.0,11.165157834101382
19.0,11.73782142857143
13.0,11.431698412698415
15.0,12.684249999999997
26.0,14.038214285714284
10.0,17.916476190476185
15.5,13.372999999999998
21.0,14.669964285714286
11.0,14.475265873015871
5.0,13.66408333333333
12.0,14.3371507936508
12.0,9.502642857142858
13.0,12.801511904761902
11.0,12.914269841269842
22.0,12.894240065490061
9.0,12.751211834733892
18.0,13.21784126984127
11.0,10.88149107142857
13.0,15.375420634920633
9.0,16.33308395989975
9.0,14.20512481962482
15.0,13.01161904761905
18.0,12.4325
5.0,11.53115367965368
12.0,14.680392857142857
10.0,11.312200396825398
9.0,12.796928571428573
13.0,12.832613553113553
11.0,12.183035714285714
13.0,12.29746336996337
11.0,13.197075396825399
16.0,13.715694444444443
14.0,13.745952380952376
12.0,12.36469841269841
17.0,11.650864851522744
14.0,12.399809523809527
11.0,13.976309523809528
9.0,14.880619208277103
13.0,13.786502164502165
11.0,11.888559523809525
9.0,12.072369574869576
10.0,11.699165140415142
14.0,11.689345238095239
8.0,11.63618849206349
7.0,12.547007199370977
9.0,14.283880952380951
24.0,11.742722222222223
24.0,11.1478007518797
7.0,12.786313492063494
22.0,20.77495238095238
7.0,12.17614880952381
11.0,12.531785714285713
16.0,14.140083333333335
17.0,13.142107142857146
10.0,13.492305555555554
12.0,14.258809523809521
17.0,11.919140873015872
19.0,14.995682539682537
6.0,12.524630952380953
14.0,12.299817460317461
16.0,11.547621031746035
11.0,15.45262698412698
15.0,13.604908730158726
7.0,11.774499999999998
12.0,16.62436435786436
9.0,11.25536507936508
9.0,13.082321428571426
12.0,10.550373015873015
9.0,10.769626984126983
16.0,11.602333333333334
9.0,10.420194444444444
9.0,12.15361111111111
12.0,12.254158369408366
18.0,13.231853174603172
14.0,12.04706349206349
10.0,13.436441391941392
9.0,12.893538600288604
8.0,11.932238095238096
7.0,10.217142857142859
9.0,10.799066564260112
10.0,9.956341269841268
12.0,9.838619047619051
9.0,9.80104901960784
8.0,11.23879745165229
9.0,11.472095238095237
10.0,10.025888888888888
15.0,9.990992063492065
9.0,10.04150500806383
8.0,12.034107142857138
6.0,11.056595238095237
9.0,10.278369047619048
8.0,10.528674603174602
9.0,9.724841510341511
17.0,9.893714285714283
11.0,10.418821428571427
9.0,11.772238095238096
9.0,12.015952380952383
11.0,10.759924369747898
10.0,9.997888888888891
11.0,11.086178571428572
17.0,12.029031746031746
22.0,12.880083333333332
10.0,11.36187393162393
15.0,12.883381313131315
12.0,13.175279761904765
7.0,14.279039682539683
6.0,11.87595634920635
11.0,11.843492063492063
11.0,11.248531746031745
19.0,10.49557059314954
7.0,10.225661172161173
12.0,13.120988095238095
10.0,12.163315476190476
17.0,11.334380952380952
17.0,11.248919738863286
11.0,13.425428571428565
7.0,11.958250000000005
6.0,13.68527380952381
9.0,10.596761904761907
9.0,9.819865079365083
