Aktual,Prediksi
42.0,34.90898888888888
52.0,35.24167539682537
48.0,38.38235476190475
58.0,38.14267539682538
52.0,37.271723809523806
49.0,36.71058015873016
44.0,32.443092640692626
36.0,32.668416450216434
38.0,32.982676190476184
51.0,36.01637380952379
44.0,33.385238095238066
58.0,33.488060101010085
53.0,33.32730057720056
62.0,34.2727577200577
49.0,33.77628787878786
56.0,32.726078571428566
33.0,33.16165476190475
39.0,33.251771428571416
57.0,35.94820000000001
44.0,34.94947777777777
61.0,34.60925396825395
55.0,36.92264126984126
51.0,36.94194603174604
38.0,36.60664047619047
49.0,33.65171031746029
38.0,35.00632023809523
33.0,36.54898412698412
36.0,34.50736904761901
30.0,34.10350396825396
31.0,31.502626190476178
35.0,33.33779444444446
28.0,31.205029365079348
27.0,31.21051428571427
16.0,29.113892063492084
15.0,30.467971428571428
16.0,23.339238888888893
19.0,19.22872222222224
21.0,19.113322222222234
22.0,19.857070923520915
28.0,24.37519285714287
27.0,25.23908398268399
33.0,22.934693217893223
41.0,23.09935274170275
39.0,29.227422222222224
24.0,30.603322799422795
26.0,32.408745238095236
21.0,28.89532857142857
17.0,31.71715714285712
20.0,23.054967460317474
22.0,19.69663333333333
30.0,23.91174126984126
34.0,23.868031096681097
29.0,25.27840476190477
29.0,29.35278809523809
31.0,27.175386507936512
35.0,28.247449206349206
41.0,27.72115476190475
43.0,29.14730555555557
39.0,31.707169047619036
33.0,36.04501904761905
24.0,35.24068333333331
30.0,31.947129365079356
30.0,28.88140740740741
28.0,30.120574603174603
38.0,26.32922380952381
26.0,32.5363484126984
26.0,29.885888888888882
28.0,24.85964444444445
26.0,25.864808730158742
28.0,25.667583189033195
16.0,26.972295695970676
17.0,28.42347698412698
20.0,28.344724603174598
22.0,23.451657539682547
31.0,23.051201984126983
29.0,23.80551987734488
36.0,24.81768095238097
25.0,26.511215079365087
21.0,31.003544444444447
24.0,22.997334920634913
20.0,25.64208492063493
42.0,23.77836666666666
50.0,23.465265620490626
55.0,32.45584285714283
49.0,36.35409285714286
52.0,38.49572619047616
38.0,35.69899761904762
26.0,35.951857142857136
28.0,35.784335714285696
25.0,31.81495396825397
24.0,32.138149206349205
21.0,26.579758730158712
13.0,26.780000793650785
20.0,24.762392063492054
25.0,20.17331507936508
28.0,21.461464468864474
26.0,25.308531349206348
31.0,26.401925649350655
44.0,25.778899664224657
46.0,26.110357936507945
33.0,32.22814841269842
27.0,35.81183412698412
28.0,31.835915873015875
34.0,29.191087301587295
29.0,25.673007142857152
30.0,29.523861111111124
33.0,27.550449206349196
38.0,29.596455555555576
34.0,27.017780158730147
28.0,32.11568095238097
14.0,29.093532539682553
17.0,29.623320634920624
21.0,21.67282380952381
24.0,24.03884285714288
21.0,23.857834523809537
23.0,23.425133333333324
20.0,23.232755555555556
17.5,23.039709723283256
15.0,19.88275555555557
16.0,19.22135238095239
35.0,19.551468831168844
25.0,22.633554341736705
24.0,25.19570714285713
34.0,23.784130952380966
31.0,29.671145238095253
28.0,25.762930952380945
39.0,26.361073015873018
42.0,26.05726825396826
38.0,30.451847619047605
36.0,35.32203730158729
39.0,35.02485793650795
24.0,32.63002698412697
29.0,31.45270238095237
30.0,27.127594708994696
29.0,30.067227248677263
27.0,28.41140238095239
28.0,27.25078492063493
35.0,26.82695
23.0,26.4699865079365
19.0,31.019504761904752
13.0,24.896814285714274
16.0,25.130206493506492
28.0,20.32631746031746
24.0,23.06160753968256
34.0,26.091735606060606
27.0,22.691045238095253
38.0,26.25480873015873
38.0,20.862024603174603
34.0,30.005501587301577
29.0,31.48754523809525
44.0,29.7678368131868
39.0,29.176550000000006
32.0,35.118672222222195
24.0,33.6358119047619
21.0,31.769589682539678
23.0,28.13327142857142
25.0,24.879935317460333
20.0,25.019760088277742
30.0,25.952407287157286
41.0,26.73470014430014
30.0,25.799601587301588
32.0,31.309111904761906
34.0,27.949931746031734
32.0,29.486725108225112
37.0,30.54567886002887
46.0,30.82473492063494
50.0,31.70454603174602
41.0,36.936248412698426
48.0,36.641655555555545
29.0,35.331639682539674
35.0,38.56880238095239
45.0,31.1093126984127
52.0,31.104331746031754
43.0,38.07001666666668
51.0,38.4939492063492
35.0,38.843817460317446
25.0,38.59683095238095
28.0,33.817247222222214
23.0,31.119072222222226
16.0,32.434965079365085
24.0,26.265927777777758
29.0,29.101138095238078
47.0,25.65622777777779
37.0,28.781128860028854
33.0,32.915299999999995
37.0,34.10922261904761
40.0,31.81544285714284
43.0,32.22841825396824
40.0,32.02843095238094
31.0,35.783429148629146
29.0,35.748284126984124
33.0,30.677717460317456
32.0,30.917135714285717
35.0,30.33985158730159
32.0,30.138537301587302
35.0,29.899050793650797
38.0,29.731602380952374
28.0,30.88100634920633
22.0,33.40338253968253
47.0,30.58909523809523
39.0,28.224273015873024
49.0,33.83989523809523
28.0,34.98721190476189
34.0,41.812657936507954
