Aktual,Prediksi
53.0,48.37742248677248
64.0,50.033751985051985
52.0,53.633740703740706
43.0,61.357456349206366
43.0,55.58835031575353
36.0,50.845048040794445
59.0,52.00396945646947
58.0,49.19589802789802
48.0,55.96564682539683
55.0,60.46000088183423
51.0,50.90070284679091
55.0,48.34442171717172
46.0,50.63262283200721
62.0,49.24192568542569
64.0,50.92285689008355
47.0,55.886492997198864
46.0,60.13348412698415
54.0,45.970552998658256
52.0,43.8080749559083
54.0,47.841469576719575
65.0,48.88673056573057
50.0,56.323875739184544
59.0,60.330380952380956
65.0,44.1428544973545
42.0,54.35060462962964
49.0,58.2708633958634
37.0,49.927312169312174
45.0,46.003039682539686
40.0,52.252484126984136
37.0,49.85513492063492
26.0,45.161166564916584
30.0,44.08168518518518
28.0,42.59617566137565
17.0,40.71472222222221
38.0,40.715976190476205
26.0,40.712976190476205
23.0,40.40791402116403
38.0,42.01358571428571
34.0,42.09716666666666
28.0,38.712838183421525
26.0,39.784185185185194
33.0,37.311779100529094
39.0,41.22622486772488
30.0,36.87299074074073
22.0,42.79269047619047
37.0,41.23761005291004
30.0,31.386997354497353
21.0,39.784126984126985
37.0,44.33411243386241
47.0,36.283418783068775
35.0,44.29673015873014
27.0,44.910335978835974
30.0,44.51062962962965
29.0,38.20434391534392
18.0,43.1428746031746
33.0,36.86563756613757
25.0,28.317820529100523
25.0,29.814904232804242
30.0,30.401508994709
22.0,31.12811296296297
19.0,32.466965608465614
35.0,35.369531746031754
25.0,26.51089783068783
24.0,36.06833968253969
32.0,36.29182962962963
20.0,27.5720622574956
21.0,31.62732539682539
44.5,29.73779673721341
68.0,24.820676313932978
34.0,38.228772486772485
32.0,48.8174007936508
53.0,44.16106613756614
47.0,36.952346560846564
61.0,40.3411626984127
55.0,40.45561904761905
38.0,49.73555
54.0,53.09900529100528
52.0,45.018694444444456
43.0,46.85817063492064
50.0,43.8680476190476
50.0,44.36628739162074
48.0,45.14258201058202
42.0,44.70279153439155
51.0,50.044134199134184
56.0,46.56560185185183
55.0,45.23071428571429
66.0,46.46713095238095
60.0,50.34093174603176
53.0,55.31646560846561
52.0,53.09095476190477
51.328125,45.497685714285716
50.65625,49.56414285714286
49.984375,49.831199735449715
